CustomerID,Recency,Frequency,Monetary,F_Rank,R_Score,F_Score,M_Score,Segment
16828.0,112,1,113.5,1151.0,2,2,1,At-Risk
16829.0,157,1,197.22,1152.0,2,2,1,At-Risk
16830.0,39,1,325.91,1153.0,3,2,2,At-Risk
16832.0,184,3,199.15,2706.0,1,4,1,At-Risk
16833.0,1,4,1106.53,3156.0,5,4,4,Loyal
16834.0,228,1,413.46,1154.0,1,2,2,At-Risk
16835.0,128,2,180.85,2135.0,2,3,1,At-Risk
16836.0,40,2,251.87,2136.0,3,3,2,At-Risk
16837.0,31,11,3170.98,4045.0,4,5,5,Loyal
16838.0,197,2,588.85,2137.0,1,3,3,At-Risk
16839.0,9,34,16594.35,4303.0,5,5,5,High Value
16841.0,37,6,1869.82,3592.0,3,5,4,At-Risk
16842.0,101,3,1264.19,2707.0,2,4,4,At-Risk
16843.0,43,16,10196.57,4183.0,3,5,5,At-Risk
16846.0,50,1,214.32,1155.0,3,2,1,At-Risk
16847.0,43,1,193.44,1156.0,3,2,1,At-Risk
16848.0,53,1,281.42,1157.0,3,2,2,At-Risk
16849.0,187,1,124.57,1158.0,1,2,1,At-Risk
16850.0,334,1,332.41,1159.0,1,2,2,At-Risk
16851.0,4,3,342.45,2708.0,5,4,2,Loyal
16852.0,10,2,144.91000000000003,2138.0,5,3,1,At-Risk
16855.0,24,2,328.4,2139.0,4,3,2,At-Risk
16856.0,15,1,35.400000000000006,1160.0,4,2,1,At-Risk
16858.0,369,1,375.69000000000005,1161.0,1,2,2,At-Risk
16859.0,145,2,747.81,2140.0,2,3,3,At-Risk
16861.0,60,2,173.76,2141.0,3,3,1,At-Risk
16863.0,31,2,502.8,2142.0,4,3,3,At-Risk
16866.0,141,3,207.73999999999998,2709.0,2,4,1,At-Risk
16869.0,23,4,817.12,3157.0,4,4,3,Loyal
16871.0,22,6,2812.34,3593.0,4,5,5,Loyal
16872.0,77,3,680.02,2710.0,2,4,3,At-Risk
16873.0,5,6,7123.62,3594.0,5,5,5,High Value
16875.0,67,5,2095.53,3423.0,3,4,5,At-Risk
16877.0,12,6,846.62,3595.0,5,5,3,High Value
16878.0,84,1,13.3,1162.0,2,2,1,At-Risk
16880.0,31,7,1491.43,3742.0,4,5,4,Loyal
16881.0,67,1,432.0,1163.0,3,2,2,At-Risk
16882.0,67,3,705.12,2711.0,3,4,3,At-Risk
16883.0,187,2,272.48,2143.0,1,3,2,At-Risk
16884.0,38,2,429.84000000000003,2144.0,3,3,2,At-Risk
16885.0,15,3,450.41,2712.0,4,4,2,Loyal
16887.0,35,1,192.32999999999998,1164.0,3,2,1,At-Risk
16889.0,195,3,1578.67,2713.0,1,4,4,At-Risk
16891.0,2,5,742.43,3424.0,5,4,3,Loyal
16892.0,1,5,518.19,3425.0,5,4,3,Loyal
16893.0,367,1,145.93,1165.0,1,2,1,At-Risk
16895.0,65,1,202.27,1166.0,3,2,1,At-Risk
16897.0,299,2,289.78,2145.0,1,3,2,At-Risk
16898.0,26,3,501.03,2714.0,4,4,3,Loyal
16899.0,8,6,1271.06,3596.0,5,5,4,High Value
16900.0,17,3,882.16,2715.0,4,4,3,Loyal
16902.0,116,1,1706.88,1167.0,2,2,4,At-Risk
16903.0,29,1,363.2,1168.0,4,2,2,At-Risk
16904.0,4,15,3634.95,4171.0,5,5,5,High Value
16905.0,5,7,3037.6,3743.0,5,5,5,High Value
16906.0,82,4,559.59,3158.0,2,4,3,At-Risk
16907.0,29,5,928.76,3426.0,4,4,4,Loyal
16909.0,72,1,379.14,1169.0,3,2,2,At-Risk
16910.0,4,8,1508.96,3856.0,5,5,4,High Value
16912.0,29,11,2555.58,4046.0,4,5,5,Loyal
16913.0,290,1,113.44,1170.0,1,2,1,At-Risk
16914.0,36,1,183.76,1171.0,3,2,1,At-Risk
16915.0,9,6,621.6800000000001,3597.0,5,5,3,High Value
16916.0,24,2,562.41,2146.0,4,3,3,At-Risk
16917.0,277,1,391.52,1172.0,1,2,2,At-Risk
16918.0,50,6,1068.82,3598.0,3,5,4,At-Risk
16919.0,156,11,2592.25,4047.0,2,5,5,At-Risk
16921.0,61,1,154.18,1173.0,3,2,1,At-Risk
16923.0,12,19,7069.08,4224.0,5,5,5,High Value
16924.0,21,3,829.89,2716.0,4,4,3,Loyal
16926.0,371,1,230.25,1174.0,1,2,1,At-Risk
16927.0,116,3,543.05,2717.0,2,4,3,At-Risk
16928.0,80,17,2806.75,4198.0,2,5,5,At-Risk
16929.0,4,7,1295.39,3744.0,5,5,4,High Value
16930.0,26,3,378.89,2718.0,4,4,2,Loyal
16931.0,5,21,4554.87,4249.0,5,5,5,High Value
16932.0,53,1,150.23000000000002,1175.0,3,2,1,At-Risk
16933.0,1,2,563.23,2147.0,5,3,3,At-Risk
16934.0,55,2,931.03,2148.0,3,3,4,At-Risk
16936.0,26,1,261.9,1176.0,4,2,2,At-Risk
16938.0,9,4,2711.6800000000003,3159.0,5,4,5,Loyal
16940.0,52,3,3049.88,2719.0,3,4,5,At-Risk
16942.0,13,9,1904.99,3935.0,5,5,4,High Value
16943.0,212,3,816.73,2720.0,1,4,3,At-Risk
16945.0,22,19,4345.5,4225.0,4,5,5,Loyal
16947.0,236,1,406.48,1177.0,1,2,2,At-Risk
16948.0,139,3,435.02,2721.0,2,4,2,At-Risk
16949.0,4,6,1286.27,3599.0,5,5,4,High Value
16950.0,57,3,1178.56,2722.0,3,4,4,At-Risk
16951.0,135,3,1277.75,2723.0,2,4,4,At-Risk
16952.0,109,2,167.61,2149.0,2,3,1,At-Risk
16953.0,30,1,20.8,1178.0,4,2,1,At-Risk
16954.0,1,9,2085.08,3936.0,5,5,5,High Value
16955.0,185,4,518.67,3160.0,1,4,3,At-Risk
16956.0,18,1,308.74,1179.0,4,2,2,At-Risk
16957.0,239,2,416.64,2150.0,1,3,2,At-Risk
16959.0,87,1,117.35000000000001,1180.0,2,2,1,At-Risk
16960.0,39,3,505.1,2724.0,3,4,3,At-Risk
16961.0,116,1,234.17,1181.0,2,2,1,At-Risk
16963.0,187,1,110.55000000000001,1182.0,1,2,1,At-Risk
16965.0,227,1,192.07,1183.0,1,2,1,At-Risk
16966.0,8,7,2154.97,3745.0,5,5,5,High Value
16967.0,189,1,319.02,1184.0,1,2,2,At-Risk
16968.0,4,2,439.43,2151.0,5,3,2,At-Risk
16969.0,39,3,650.41,2725.0,3,4,3,At-Risk
16971.0,38,1,357.21,1185.0,3,2,2,At-Risk
16976.0,267,1,251.51999999999998,1186.0,1,2,2,At-Risk
16978.0,78,1,344.33,1187.0,2,2,2,At-Risk
16979.0,4,6,1852.0,3600.0,5,5,4,High Value
16980.0,255,2,1028.46,2152.0,1,3,4,At-Risk
16982.0,61,1,384.06,1188.0,3,2,2,At-Risk
16983.0,13,7,1905.87,3746.0,5,5,4,High Value
16984.0,88,2,4459.52,2153.0,2,3,5,At-Risk
16985.0,17,10,5464.12,3989.0,4,5,5,Loyal
16986.0,30,2,1873.2,2154.0,4,3,4,At-Risk
16987.0,3,7,1616.8,3747.0,5,5,4,High Value
16988.0,5,1,126.12,1189.0,5,2,1,At-Risk
16989.0,7,6,1133.25,3601.0,5,5,4,High Value
16990.0,219,1,179.0,1190.0,1,2,1,At-Risk
16992.0,11,5,1614.31,3427.0,5,4,4,Loyal
16996.0,30,6,1456.96,3602.0,4,5,4,Loyal
16997.0,288,3,702.0,2726.0,1,4,3,At-Risk
16998.0,150,4,295.0,3161.0,2,4,2,At-Risk
16999.0,23,2,484.82,2155.0,4,3,3,At-Risk
17001.0,1,11,3989.57,4048.0,5,5,5,High Value
17002.0,86,3,1493.73,2727.0,2,4,4,At-Risk
17004.0,46,2,1312.1399999999999,2156.0,3,3,4,At-Risk
17006.0,5,4,781.78,3162.0,5,4,3,Loyal
17007.0,51,6,889.9300000000001,3603.0,3,5,3,At-Risk
17010.0,18,1,195.36,1191.0,4,2,1,At-Risk
17011.0,30,1,270.9,1192.0,4,2,2,At-Risk
17014.0,8,3,583.4300000000001,2728.0,5,4,3,Loyal
17015.0,29,3,1838.6100000000001,2729.0,4,4,4,Loyal
17017.0,3,20,8694.26,4237.0,5,5,5,High Value
17018.0,41,2,920.1,2157.0,3,3,3,At-Risk
17019.0,11,4,1258.08,3163.0,5,4,4,Loyal
17022.0,31,1,71.0,1193.0,4,2,1,At-Risk
17024.0,45,3,95.85,2730.0,3,4,1,At-Risk
17025.0,61,3,357.77,2731.0,3,4,2,At-Risk
17026.0,185,2,154.82999999999998,2158.0,1,3,1,At-Risk
17027.0,79,6,877.5600000000001,3604.0,2,5,3,At-Risk
17029.0,111,2,716.0,2159.0,2,3,3,At-Risk
17030.0,64,1,146.87,1194.0,3,2,1,At-Risk
17031.0,12,2,380.35,2160.0,5,3,2,At-Risk
17033.0,86,3,1030.14,2732.0,2,4,4,At-Risk
17034.0,16,3,745.52,2733.0,4,4,3,Loyal
17035.0,246,2,433.53000000000003,2161.0,1,3,2,At-Risk
17037.0,88,1,1267.32,1195.0,2,2,4,At-Risk
17038.0,30,1,112.4,1196.0,4,2,1,At-Risk
17040.0,138,1,449.73,1197.0,2,2,2,At-Risk
17041.0,27,3,1071.49,2734.0,4,4,4,Loyal
17042.0,3,5,1036.58,3428.0,5,4,4,Loyal
17043.0,32,4,1735.18,3164.0,4,4,4,Loyal
17044.0,25,1,948.48,1198.0,4,2,4,At-Risk
17045.0,113,3,339.44,2735.0,2,4,2,At-Risk
17046.0,157,1,642.02,1199.0,2,2,3,At-Risk
17047.0,85,3,1100.9,2736.0,2,4,4,At-Risk
17048.0,118,3,925.35,2737.0,2,4,4,At-Risk
17049.0,3,9,5655.03,3937.0,5,5,5,High Value
17050.0,96,6,3185.64,3605.0,2,5,5,At-Risk
17051.0,194,1,240.89000000000001,1200.0,1,2,1,At-Risk
17052.0,28,1,399.09,1201.0,4,2,2,At-Risk
17053.0,131,1,498.48,1202.0,2,2,3,At-Risk
17054.0,28,5,1356.33,3429.0,4,4,4,Loyal
17058.0,82,3,1179.89,2738.0,2,4,4,At-Risk
17059.0,30,5,3080.39,3430.0,4,4,5,Loyal
17060.0,266,1,234.24,1203.0,1,2,1,At-Risk
17061.0,74,11,5232.2300000000005,4049.0,2,5,5,At-Risk
17062.0,314,4,528.29,3165.0,1,4,3,At-Risk
17063.0,21,7,1461.14,3748.0,4,5,4,Loyal
17064.0,59,3,855.45,2739.0,3,4,3,At-Risk
17068.0,12,21,4545.89,4250.0,5,5,5,High Value
17069.0,28,9,2709.7000000000003,3938.0,4,5,5,Loyal
17070.0,114,1,304.24,1204.0,2,2,2,At-Risk
17071.0,28,9,2429.03,3939.0,4,5,5,Loyal
17073.0,18,4,1444.84,3166.0,4,4,4,Loyal
17075.0,18,4,834.12,3167.0,4,4,3,Loyal
17076.0,36,3,841.0799999999999,2740.0,3,4,3,At-Risk
17078.0,36,2,375.86,2162.0,3,3,2,At-Risk
17079.0,78,1,118.80000000000001,1205.0,2,2,1,At-Risk
17080.0,22,2,287.62,2163.0,4,3,2,At-Risk
17081.0,25,2,288.91,2164.0,4,3,2,At-Risk
17082.0,33,2,2003.85,2165.0,4,3,4,At-Risk
17083.0,109,3,1405.78,2741.0,2,4,4,At-Risk
17084.0,35,2,2747.9900000000002,2166.0,3,3,5,At-Risk
17085.0,123,5,1562.4,3431.0,2,4,4,At-Risk
17086.0,7,6,2050.08,3606.0,5,5,5,High Value
17088.0,28,4,1991.01,3168.0,4,4,4,Loyal
17090.0,4,7,1974.65,3749.0,5,5,4,High Value
17091.0,3,9,3827.76,3940.0,5,5,5,High Value
17092.0,50,4,1774.03,3169.0,3,4,4,At-Risk
17094.0,322,1,302.0,1206.0,1,2,2,At-Risk
17095.0,23,3,1324.16,2742.0,4,4,4,Loyal
17096.0,15,4,1022.13,3170.0,4,4,4,Loyal
17097.0,2,8,954.42,3857.0,5,5,4,High Value
17100.0,18,2,971.74,2167.0,4,3,4,At-Risk
17101.0,10,4,1621.73,3171.0,5,4,4,Loyal
17102.0,262,1,25.5,1207.0,1,2,1,At-Risk
17105.0,159,2,665.78,2168.0,2,3,3,At-Risk
17107.0,33,6,10797.48,3607.0,4,5,5,Loyal
17109.0,29,6,881.29,3608.0,4,5,3,Loyal
17110.0,165,1,163.29999999999998,1208.0,2,2,1,At-Risk
17111.0,47,1,231.61,1209.0,3,2,1,At-Risk
17114.0,6,8,801.12,3858.0,5,5,3,High Value
17115.0,8,3,837.5,2743.0,5,4,3,Loyal
17117.0,288,1,116.19999999999999,1210.0,1,2,1,At-Risk
17118.0,318,1,157.02,1211.0,1,2,1,At-Risk
17119.0,3,2,606.91,2169.0,5,3,3,At-Risk
17120.0,233,1,307.46,1212.0,1,2,2,At-Risk
17122.0,119,1,138.32,1213.0,2,2,1,At-Risk
17123.0,162,1,345.29999999999995,1214.0,2,2,2,At-Risk
17124.0,185,1,294.24,1215.0,1,2,2,At-Risk
17125.0,50,1,230.5,1216.0,3,2,1,At-Risk
17126.0,152,5,989.45,3432.0,2,4,4,At-Risk
17128.0,335,1,157.09,1217.0,1,2,1,At-Risk
17131.0,5,5,2463.17,3433.0,5,4,5,Loyal
17133.0,16,7,4892.240000000001,3750.0,4,5,5,Loyal
17134.0,107,2,413.2,2170.0,2,3,2,At-Risk
17135.0,16,7,1139.73,3751.0,4,5,4,Loyal
17138.0,276,1,380.5,1218.0,1,2,2,At-Risk
17139.0,16,12,10650.77,4089.0,4,5,5,Loyal
17140.0,247,1,454.12,1219.0,1,2,2,At-Risk
17142.0,239,1,579.0,1220.0,1,2,3,At-Risk
17144.0,1,2,984.57,2171.0,5,3,4,At-Risk
17146.0,106,3,749.78,2744.0,2,4,3,At-Risk
17147.0,23,4,1714.59,3172.0,4,4,4,Loyal
17148.0,52,1,124.88,1221.0,3,2,1,At-Risk
17152.0,195,3,1689.5,2745.0,1,4,4,At-Risk
17153.0,24,1,213.78,1222.0,4,2,1,At-Risk
17154.0,75,1,329.34,1223.0,2,2,2,At-Risk
17155.0,18,2,251.70000000000002,2172.0,4,3,2,At-Risk
17157.0,8,2,319.0,2173.0,5,3,2,At-Risk
17158.0,32,3,1266.97,2746.0,4,4,4,Loyal
17159.0,22,3,1538.88,2747.0,4,4,4,Loyal
17160.0,31,6,3518.03,3609.0,4,5,5,Loyal
17162.0,29,10,1715.46,3990.0,4,5,4,Loyal
17163.0,22,2,293.1,2174.0,4,3,2,At-Risk
17164.0,33,7,2467.35,3752.0,4,5,5,Loyal
17165.0,284,1,158.68,1224.0,1,2,1,At-Risk
17166.0,39,2,206.34,2175.0,3,3,1,At-Risk
17169.0,58,2,835.78,2176.0,3,3,3,At-Risk
17171.0,289,1,224.91,1225.0,1,2,1,At-Risk
17172.0,79,1,317.76,1226.0,2,2,2,At-Risk
17173.0,5,8,3766.6,3859.0,5,5,5,High Value
17174.0,218,1,59.9,1227.0,1,2,1,At-Risk
17175.0,44,4,1443.69,3173.0,3,4,4,At-Risk
17176.0,202,1,306.13,1228.0,1,2,2,At-Risk
17179.0,178,3,711.79,2748.0,2,4,3,At-Risk
17180.0,56,4,783.97,3174.0,3,4,3,At-Risk
17181.0,57,2,239.92000000000002,2177.0,3,3,1,At-Risk
17183.0,8,6,3347.31,3610.0,5,5,5,High Value
17186.0,47,2,144.0,2178.0,3,3,1,At-Risk
17187.0,227,1,203.95,1229.0,1,2,1,At-Risk
17188.0,11,7,2474.23,3753.0,5,5,5,High Value
17189.0,106,2,383.75,2179.0,2,3,2,At-Risk
17190.0,59,2,444.74,2180.0,3,3,2,At-Risk
17191.0,28,7,2093.68,3754.0,4,5,5,Loyal
17193.0,36,7,1699.3000000000002,3755.0,3,5,4,At-Risk
17194.0,361,1,226.78,1230.0,1,2,1,At-Risk
17197.0,30,1,1013.01,1231.0,4,2,4,At-Risk
17198.0,24,3,692.22,2749.0,4,4,3,Loyal
17201.0,54,1,289.78,1232.0,3,2,2,At-Risk
17203.0,36,6,3560.08,3611.0,3,5,5,At-Risk
17204.0,175,4,1564.56,3175.0,2,4,4,At-Risk
17205.0,54,1,384.08,1233.0,3,2,2,At-Risk
17206.0,53,1,204.24,1234.0,3,2,1,At-Risk
17211.0,27,8,2317.2200000000003,3860.0,4,5,5,Loyal
17212.0,253,1,226.85,1235.0,1,2,1,At-Risk
17213.0,40,7,2781.23,3756.0,3,5,5,At-Risk
17214.0,60,6,1059.1200000000001,3612.0,3,5,4,At-Risk
17217.0,234,1,113.5,1236.0,1,2,1,At-Risk
17218.0,4,10,1951.97,3991.0,5,5,4,High Value
17219.0,32,1,114.23,1237.0,4,2,1,At-Risk
17220.0,24,14,3187.55,4144.0,4,5,5,Loyal
17221.0,7,2,334.48,2181.0,5,3,2,At-Risk
17222.0,65,1,328.65,1238.0,3,2,2,At-Risk
17223.0,310,2,381.89,2182.0,1,3,2,At-Risk
17226.0,309,1,393.49,1239.0,1,2,2,At-Risk
17227.0,19,6,939.32,3613.0,4,5,4,Loyal
17228.0,16,8,1906.09,3861.0,4,5,4,Loyal
17229.0,96,2,318.76,2183.0,2,3,2,At-Risk
17230.0,264,8,3638.41,3862.0,1,5,5,At-Risk
17231.0,12,10,3124.72,3992.0,5,5,5,High Value
17232.0,3,2,417.77,2184.0,5,3,2,At-Risk
17233.0,35,1,190.88,1240.0,3,2,1,At-Risk
17234.0,183,1,149.89000000000001,1241.0,1,2,1,At-Risk
17235.0,25,2,550.06,2185.0,4,3,3,At-Risk
17236.0,13,6,916.13,3614.0,5,5,3,High Value
17237.0,11,2,314.69,2186.0,5,3,2,At-Risk
17238.0,3,17,3719.1,4199.0,5,5,5,High Value
17239.0,313,1,382.5,1242.0,1,2,2,At-Risk
17242.0,108,2,1135.04,2187.0,2,3,4,At-Risk
17243.0,1,26,8531.65,4277.0,5,5,5,High Value
17244.0,53,1,954.9,1243.0,3,2,4,At-Risk
17245.0,205,1,171.45,1244.0,1,2,1,At-Risk
17247.0,15,1,280.09000000000003,1245.0,4,2,2,At-Risk
17248.0,120,1,318.65,1246.0,2,2,2,At-Risk
17250.0,4,2,381.97,2188.0,5,3,2,At-Risk
17251.0,363,1,269.83,1247.0,1,2,2,At-Risk
17252.0,117,2,348.91,2189.0,2,3,2,At-Risk
17253.0,18,1,178.26,1248.0,4,2,1,At-Risk
17254.0,5,2,271.19,2190.0,5,3,2,At-Risk
17255.0,41,2,291.48,2191.0,3,3,2,At-Risk
17256.0,107,2,240.0,2192.0,2,3,1,At-Risk
17259.0,148,2,581.23,2193.0,2,3,3,At-Risk
17262.0,52,5,1253.3600000000001,3434.0,3,4,4,At-Risk
17263.0,208,1,63.440000000000005,1249.0,1,2,1,At-Risk
17265.0,139,2,550.01,2194.0,2,3,3,At-Risk
17266.0,2,3,296.58,2750.0,5,4,2,Loyal
17267.0,127,2,317.2,2195.0,2,3,2,At-Risk
17268.0,108,4,763.64,3176.0,2,4,3,At-Risk
17272.0,42,4,2148.63,3177.0,3,4,5,At-Risk
17274.0,35,1,107.82,1250.0,3,2,1,At-Risk
17277.0,228,2,1065.3500000000001,2196.0,1,3,4,At-Risk
17278.0,241,1,246.04,1251.0,1,2,1,At-Risk
17279.0,58,1,187.82999999999998,1252.0,3,2,1,At-Risk
17282.0,130,3,1685.46,2751.0,2,4,4,At-Risk
17284.0,60,6,1647.48,3615.0,3,5,4,At-Risk
17286.0,22,1,151.37,1253.0,4,2,1,At-Risk
17287.0,26,7,1049.06,3757.0,4,5,4,Loyal
17288.0,9,7,1417.63,3758.0,5,5,4,High Value
17289.0,32,3,931.02,2752.0,4,4,4,Loyal
17290.0,4,2,513.01,2197.0,5,3,3,At-Risk
17291.0,308,1,550.8000000000001,1254.0,1,2,3,At-Risk
17293.0,8,9,1854.06,3941.0,5,5,4,High Value
17295.0,29,3,547.0,2753.0,4,4,3,Loyal
17297.0,17,1,128.18,1255.0,4,2,1,At-Risk
17298.0,101,2,498.42,2198.0,2,3,3,At-Risk
17299.0,12,4,656.61,3178.0,5,4,3,Loyal
17301.0,21,1,163.24,1256.0,4,2,1,At-Risk
17302.0,15,5,1135.63,3435.0,4,4,4,Loyal
17303.0,361,1,250.04,1257.0,1,2,2,At-Risk
17306.0,11,19,8631.31,4226.0,5,5,5,High Value
17309.0,95,1,82.75,1258.0,2,2,1,At-Risk
17311.0,78,2,1384.85,2199.0,2,3,4,At-Risk
17312.0,139,3,644.3,2754.0,2,4,3,At-Risk
17313.0,31,1,2328.84,1259.0,4,2,5,At-Risk
17314.0,25,8,2527.92,3863.0,4,5,5,Loyal
17315.0,2,36,6241.15,4306.0,5,5,5,High Value
17317.0,46,3,2600.34,2755.0,3,4,5,At-Risk
17320.0,100,3,1200.6200000000001,2756.0,2,4,4,At-Risk
17321.0,8,2,657.16,2200.0,5,3,3,At-Risk
17323.0,15,7,903.12,3759.0,4,5,3,Loyal
17324.0,18,4,986.48,3179.0,4,4,4,Loyal
17325.0,280,1,96.8,1260.0,1,2,1,At-Risk
17329.0,14,2,523.11,2201.0,5,3,3,At-Risk
17330.0,23,2,363.9,2202.0,4,3,2,At-Risk
17331.0,124,1,175.2,1261.0,2,2,1,At-Risk
17333.0,86,1,494.25,1262.0,2,2,3,At-Risk
17334.0,302,2,307.02,2203.0,1,3,2,At-Risk
17337.0,151,4,1979.61,3180.0,2,4,4,At-Risk
17338.0,17,8,6484.75,3864.0,4,5,5,Loyal
17339.0,94,2,243.36,2204.0,2,3,1,At-Risk
17340.0,30,11,12353.29,4050.0,4,5,5,Loyal
17341.0,157,3,682.29,2757.0,2,4,3,At-Risk
17343.0,355,1,193.64,1263.0,1,2,1,At-Risk
17344.0,46,1,157.62,1264.0,3,2,1,At-Risk
17345.0,15,4,519.6899999999999,3181.0,4,4,3,Loyal
17346.0,4,15,2622.88,4172.0,5,5,5,High Value
17347.0,86,1,228.96,1265.0,2,2,1,At-Risk
17348.0,15,5,1156.6,3436.0,4,4,4,Loyal
17349.0,179,1,98.25,1266.0,2,2,1,At-Risk
17350.0,8,4,1281.32,3182.0,5,4,4,Loyal
17351.0,36,3,587.15,2758.0,3,4,3,At-Risk
17353.0,129,2,1740.0,2205.0,2,3,4,At-Risk
17354.0,51,1,1393.06,1267.0,3,2,4,At-Risk
17356.0,312,1,178.22,1268.0,1,2,1,At-Risk
17357.0,24,2,384.39,2206.0,4,3,2,At-Risk
17358.0,303,2,360.81,2207.0,1,3,2,At-Risk
17359.0,11,1,127.86,1269.0,5,2,1,At-Risk
17360.0,17,3,568.24,2759.0,4,4,3,Loyal
17361.0,49,3,488.2,2760.0,3,4,3,At-Risk
17362.0,239,2,312.23,2208.0,1,3,2,At-Risk
17364.0,1,11,4462.68,4051.0,5,5,5,High Value
17365.0,13,8,4762.32,3865.0,5,5,5,High Value
17367.0,238,1,167.55,1270.0,1,2,1,At-Risk
17368.0,23,8,1878.87,3866.0,4,5,4,Loyal
17370.0,73,4,446.18,3183.0,2,4,2,At-Risk
17371.0,17,3,418.4,2761.0,4,4,2,Loyal
17372.0,41,8,1337.18,3867.0,3,5,4,At-Risk
17373.0,40,4,646.92,3184.0,3,4,3,At-Risk
17374.0,219,2,495.77,2209.0,1,3,3,At-Risk
17375.0,199,3,400.1,2762.0,1,4,2,At-Risk
17376.0,71,2,203.2,2210.0,3,3,1,At-Risk
17377.0,24,20,4058.32,4238.0,4,5,5,Loyal
17379.0,11,1,389.71999999999997,1271.0,5,2,2,At-Risk
17381.0,9,29,20275.61,4290.0,5,5,5,High Value
17382.0,65,1,65.4,1272.0,3,2,1,At-Risk
17383.0,4,1,193.39000000000001,1273.0,5,2,1,At-Risk
17384.0,19,2,336.4,2211.0,4,3,2,At-Risk
17385.0,15,1,256.11,1274.0,4,2,2,At-Risk
17386.0,8,6,2686.42,3616.0,5,5,5,High Value
17387.0,20,2,746.81,2212.0,4,3,3,At-Risk
17388.0,78,4,1259.56,3185.0,2,4,4,At-Risk
17389.0,1,34,31833.68,4304.0,5,5,5,High Value
17391.0,164,2,508.8,2213.0,2,3,3,At-Risk
17392.0,307,2,411.27,2214.0,1,3,2,At-Risk
17394.0,219,1,203.86999999999998,1275.0,1,2,1,At-Risk
17396.0,39,7,7312.8,3760.0,3,5,5,At-Risk
17397.0,22,2,681.41,2215.0,4,3,3,At-Risk
17398.0,115,3,653.38,2763.0,2,4,3,At-Risk
17400.0,126,5,2097.84,3437.0,2,4,5,At-Risk
17402.0,5,12,2598.85,4090.0,5,5,5,High Value
17403.0,36,1,263.92,1276.0,3,2,2,At-Risk
17404.0,4,13,31781.82,4127.0,5,5,5,High Value
17405.0,1,3,1031.41,2764.0,5,4,4,Loyal
17406.0,333,3,2184.42,2765.0,1,4,5,At-Risk
17408.0,163,1,32.65,1277.0,2,2,1,At-Risk
17409.0,185,2,771.85,2216.0,1,3,3,At-Risk
17410.0,16,5,1214.72,3438.0,4,4,4,Loyal
17411.0,12,3,778.94,2766.0,5,4,3,Loyal
17412.0,3,7,1258.06,3761.0,5,5,4,High Value
17414.0,44,2,778.0,2217.0,3,3,3,At-Risk
17415.0,80,1,507.84,1278.0,2,2,3,At-Risk
17416.0,30,7,6893.42,3762.0,4,5,5,Loyal
17418.0,42,2,463.46000000000004,2218.0,3,3,2,At-Risk
17419.0,11,12,4226.57,4091.0,5,5,5,High Value
17420.0,50,3,598.83,2767.0,3,4,3,At-Risk
17422.0,16,6,1979.37,3617.0,4,5,4,Loyal
17423.0,46,2,698.41,2219.0,3,3,3,At-Risk
17425.0,19,2,759.17,2220.0,4,3,3,At-Risk
17426.0,8,6,5037.26,3618.0,5,5,5,High Value
17427.0,72,1,100.8,1279.0,3,2,1,At-Risk
17428.0,1,28,17256.85,4289.0,5,5,5,High Value
17429.0,128,3,524.9200000000001,2768.0,2,4,3,At-Risk
17430.0,33,2,265.76,2221.0,4,3,2,At-Risk
17431.0,313,1,403.3,1280.0,1,2,2,At-Risk
17432.0,18,2,365.76,2222.0,4,3,2,At-Risk
17433.0,88,1,303.15999999999997,1281.0,2,2,2,At-Risk
17434.0,2,7,2373.82,3763.0,5,5,5,High Value
17436.0,2,2,216.29999999999998,2223.0,5,3,1,At-Risk
17438.0,254,1,388.45000000000005,1282.0,1,2,2,At-Risk
17440.0,157,3,186.42000000000002,2769.0,2,4,1,At-Risk
17442.0,37,6,2248.56,3619.0,3,5,5,At-Risk
17443.0,220,1,534.24,1283.0,1,2,3,At-Risk
17444.0,152,2,2389.1,2224.0,2,3,5,At-Risk
17446.0,177,2,120.9,2225.0,2,3,1,At-Risk
17447.0,40,2,541.53,2226.0,3,3,3,At-Risk
17449.0,2,7,2516.21,3764.0,5,5,5,High Value
17450.0,8,46,194390.79,4316.0,5,5,5,High Value
17451.0,1,7,1721.4,3765.0,5,5,4,High Value
17453.0,18,2,486.71999999999997,2227.0,4,3,3,At-Risk
17454.0,192,4,517.53,3186.0,1,4,3,At-Risk
17455.0,204,1,131.7,1284.0,1,2,1,At-Risk
17456.0,365,1,249.86,1285.0,1,2,2,At-Risk
17457.0,127,5,1737.7,3439.0,2,4,4,At-Risk
17458.0,15,1,316.5,1286.0,4,2,2,At-Risk
17459.0,43,2,657.3,2228.0,3,3,3,At-Risk
17460.0,94,6,622.4300000000001,3620.0,2,5,3,At-Risk
17461.0,23,3,735.82,2770.0,4,4,3,Loyal
17462.0,60,2,675.69,2229.0,3,3,3,At-Risk
17463.0,16,5,1875.86,3440.0,4,4,4,Loyal
17464.0,158,1,289.96000000000004,1287.0,2,2,2,At-Risk
17466.0,10,2,763.28,2230.0,5,3,3,At-Risk
17468.0,10,2,137.0,2231.0,5,3,1,At-Risk
17469.0,16,5,1870.97,3441.0,4,4,4,Loyal
17470.0,45,5,1125.07,3442.0,3,4,4,At-Risk
17472.0,191,3,697.54,2771.0,1,4,3,At-Risk
